id_show,Generos
7225.0,Sci-Fi & Fantasy
1781.0,Western
1781.0,Drama
1781.0,Family
607.0,Action & Adventure
607.0,Animation
607.0,Comedy
607.0,Kids
96316.0,Animation
96316.0,Comedy
66330.0,Drama
66330.0,Sci-Fi & Fantasy
66330.0,Comedy
105971.0,Animation
105971.0,Action & Adventure
105971.0,Sci-Fi & Fantasy
32726.0,Comedy
32726.0,Animation
99071.0,Animation
99071.0,Action & Adventure
99071.0,Sci-Fi & Fantasy
99071.0,Drama
99071.0,Crime
537.0,Family
537.0,Animation
537.0,Comedy
127235.0,Sci-Fi & Fantasy
127235.0,Drama
80564.0,Action & Adventure
80564.0,Drama
80564.0,Mystery
80564.0,Animation
80564.0,Crime
71663.0,Action & Adventure
71663.0,Sci-Fi & Fantasy
71663.0,Drama
86374.0,Sci-Fi & Fantasy
86374.0,Drama
65820.0,Mystery
65820.0,Sci-Fi & Fantasy
65820.0,Action & Adventure
108978.0,Action & Adventure
108978.0,Crime
108978.0,Drama
1855.0,Sci-Fi & Fantasy
1855.0,Drama
1855.0,Action & Adventure
96160.0,Sci-Fi & Fantasy
96160.0,Drama
95601.0,Comedy
95601.0,Drama
1996.0,Family
1996.0,Animation
1996.0,Comedy
1996.0,Kids
95403.0,Sci-Fi & Fantasy
95403.0,Drama
62741.0,Animation
62741.0,Comedy
62741.0,Sci-Fi & Fantasy
93846.0,Sci-Fi & Fantasy
93846.0,Drama
83639.0,Drama
83639.0,Mystery
83639.0,Crime
433.0,Sci-Fi & Fantasy
433.0,Drama
433.0,Action & Adventure
42573.0,Animation
42573.0,Comedy
78722.0,Comedy
6357.0,Sci-Fi & Fantasy
6357.0,Mystery
6357.0,Drama
36250.0,Animation
36250.0,Sci-Fi & Fantasy
46533.0,Crime
46533.0,Drama
61418.0,Comedy
61418.0,Drama
100.0,Animation
100.0,Comedy
117376.0,Action & Adventure
117376.0,Comedy
117376.0,Drama
2391.0,Comedy
2391.0,Mystery
2391.0,Crime
2391.0,Sci-Fi & Fantasy
106651.0,Drama
106651.0,Crime
106651.0,Sci-Fi & Fantasy
64196.0,Animation
64196.0,Sci-Fi & Fantasy
64196.0,Action & Adventure
62852.0,Drama
94664.0,Animation
94664.0,Action & Adventure
94664.0,Sci-Fi & Fantasy
34899.0,Drama
34899.0,Action & Adventure
82104.0,Drama
82104.0,Mystery
82104.0,Sci-Fi & Fantasy
65294.0,Action & Adventure
65294.0,Family
65294.0,Comedy
65294.0,Mystery
65294.0,Drama
110070.0,Animation
110070.0,Comedy
110070.0,Drama
96713.0,Animation
96713.0,Comedy
96713.0,Sci-Fi & Fantasy
96713.0,Mystery
37863.0,Action & Adventure
37863.0,Animation
37863.0,Sci-Fi & Fantasy
61888.0,Drama
61888.0,Comedy
110642.0,Animation
110642.0,Drama
110642.0,Action & Adventure
110642.0,Sci-Fi & Fantasy
113036.0,Drama
113036.0,Mystery
113036.0,Sci-Fi & Fantasy
85801.0,Family
85801.0,Comedy
85801.0,Drama
31295.0,Sci-Fi & Fantasy
31295.0,Drama
31295.0,Comedy
31109.0,Animation
31109.0,Action & Adventure
31109.0,Sci-Fi & Fantasy
43020.0,Sci-Fi & Fantasy
43020.0,Action & Adventure
43020.0,Drama
186.0,Comedy
186.0,Crime
186.0,Drama
66398.0,Reality
61345.0,Mystery
61345.0,Action & Adventure
61345.0,Drama
119243.0,Comedy
74387.0,Animation
74387.0,Action & Adventure
74387.0,Sci-Fi & Fantasy
74387.0,Comedy
48865.0,Drama
69291.0,Animation
69291.0,Comedy
69291.0,Sci-Fi & Fantasy
31654.0,Animation
31654.0,Action & Adventure
31654.0,Sci-Fi & Fantasy
46994.0,Action & Adventure
46994.0,Animation
46994.0,Comedy
46994.0,Sci-Fi & Fantasy
75191.0,Mystery
75191.0,Drama
75191.0,Sci-Fi & Fantasy
62687.0,Sci-Fi & Fantasy
62687.0,Crime
62687.0,Drama
62687.0,Action & Adventure
32692.0,Drama
32692.0,Crime
60957.0,Comedy
60957.0,Drama
60957.0,Sci-Fi & Fantasy
240.0,Action & Adventure
240.0,Animation
240.0,Comedy
240.0,Sci-Fi & Fantasy
114472.0,Drama
114472.0,Sci-Fi & Fantasy
114472.0,Action & Adventure
82700.0,Drama
12782.0,Drama
12782.0,Soap
65988.0,Action & Adventure
65988.0,Sci-Fi & Fantasy
65988.0,Western
25707.0,Comedy
25707.0,Drama
25707.0,Animation
68349.0,Comedy
68349.0,Drama
61593.0,Comedy
61593.0,Animation
71365.0,Action & Adventure
71365.0,Drama
71365.0,Sci-Fi & Fantasy
4588.0,Drama
54155.0,Action & Adventure
54155.0,Drama
56998.0,Animation
56998.0,Action & Adventure
56998.0,Drama
56998.0,Sci-Fi & Fantasy
60554.0,Action & Adventure
60554.0,Animation
60554.0,Sci-Fi & Fantasy
2875.0,Action & Adventure
61709.0,Sci-Fi & Fantasy
61709.0,Animation
61709.0,Action & Adventure
61709.0,Comedy
49010.0,Drama
49010.0,Crime
110356.0,Crime
110356.0,Drama
110356.0,Mystery
110356.0,Action & Adventure
4229.0,Animation
4229.0,Comedy
4229.0,Sci-Fi & Fantasy
100757.0,Action & Adventure
100757.0,Drama
100757.0,Mystery
3475.0,Drama
80748.0,Crime
80748.0,Action & Adventure
80748.0,Drama
93149.0,Action & Adventure
93149.0,Sci-Fi & Fantasy
93149.0,Animation
2129.0,Animation
2129.0,Action & Adventure
2129.0,Comedy
2129.0,Family
87623.0,Drama
80307.0,Crime
80307.0,Drama
80307.0,War & Politics
124364.0,Mystery
124364.0,Drama
124364.0,Sci-Fi & Fantasy
88040.0,Animation
88040.0,Drama
90660.0,Animation
90660.0,Action & Adventure
1427.0,Crime
1427.0,Drama
1427.0,Mystery
84200.0,Animation
84200.0,Action & Adventure
1877.0,Animation
1877.0,Comedy
1877.0,Family
1877.0,Sci-Fi & Fantasy
73107.0,Comedy
73107.0,Crime
73107.0,Drama
53425.0,Drama
53425.0,Mystery
53425.0,Sci-Fi & Fantasy
2996.0,Comedy
62704.0,Drama
62704.0,Comedy
62425.0,Sci-Fi & Fantasy
62425.0,Drama
73411.0,Comedy
73411.0,Drama
73411.0,Sci-Fi & Fantasy
1660.0,Sci-Fi & Fantasy
1660.0,Comedy
1660.0,Family
61733.0,Drama
1417.0,Comedy
1417.0,Drama
75214.0,Animation
75214.0,Sci-Fi & Fantasy
75214.0,Drama
1406.0,Western
1406.0,Crime
1406.0,Drama
81355.0,Drama
2673.0,Drama
70453.0,Crime
70453.0,Drama
70453.0,Mystery
3854.0,Action & Adventure
3854.0,Animation
32754.0,Sci-Fi & Fantasy
32754.0,Mystery
32754.0,Action & Adventure
68595.0,Documentary
3498.0,Comedy
3498.0,Sci-Fi & Fantasy
3498.0,Kids
88236.0,Comedy
88236.0,Crime
88236.0,Drama
76231.0,Crime
76231.0,Drama
132559.0,Animation
132559.0,Family
132559.0,Action & Adventure
28136.0,Action & Adventure
28136.0,Animation
28136.0,Comedy
79732.0,Animation
79732.0,Kids
79732.0,Sci-Fi & Fantasy
39358.0,Drama
39358.0,Mystery
314.0,Sci-Fi & Fantasy
314.0,Action & Adventure
314.0,Drama
65320.0,Drama
1423.0,Drama
1447.0,Comedy
1447.0,Drama
1447.0,Mystery
130392.0,Reality
120911.0,Action & Adventure
120911.0,Drama
116135.0,Action & Adventure
116135.0,Drama
116135.0,War & Politics
2328.0,Action & Adventure
2328.0,Sci-Fi & Fantasy
2328.0,Kids
580.0,Sci-Fi & Fantasy
580.0,Action & Adventure
580.0,Drama
9687.0,Action & Adventure
9687.0,Drama
9687.0,Sci-Fi & Fantasy
112163.0,Animation
112163.0,Mystery
112163.0,Action & Adventure
67773.0,Comedy
67773.0,Sci-Fi & Fantasy
67773.0,Crime
3452.0,Comedy
2675.0,Family
2675.0,Animation
2675.0,Kids
79410.0,Comedy
79410.0,Drama
62273.0,Animation
62273.0,Comedy
62273.0,Drama
56295.0,Sci-Fi & Fantasy
56295.0,Action & Adventure
97400.0,Mystery
97400.0,Drama
97400.0,Sci-Fi & Fantasy
105556.0,Animation
105556.0,Comedy
105556.0,Drama
88055.0,Drama
88055.0,Mystery
46901.0,sin informacion
38693.0,Animation
38693.0,Action & Adventure
84977.0,Comedy
84977.0,Drama
82684.0,Action & Adventure
82684.0,Animation
82684.0,Sci-Fi & Fantasy
82684.0,Comedy
65143.0,Drama
111110.0,Action & Adventure
111110.0,Sci-Fi & Fantasy
57532.0,Animation
57532.0,Kids
95269.0,Animation
95269.0,Mystery
95269.0,Comedy
606.0,Animation
606.0,Comedy
606.0,Family
83121.0,Animation
83121.0,Comedy
83121.0,Drama
2723.0,Sci-Fi & Fantasy
2723.0,Action & Adventure
2723.0,Animation
94280.0,Animation
94280.0,Action & Adventure
94280.0,Comedy
94280.0,Sci-Fi & Fantasy
94280.0,Drama
94280.0,Family
5522.0,Drama
5522.0,Comedy
5522.0,Soap
34415.0,Drama
34415.0,Crime
34415.0,Mystery
65555.0,Drama
68315.0,Sci-Fi & Fantasy
68315.0,Drama
46028.0,Comedy
46028.0,Family
95281.0,Drama
95281.0,Sci-Fi & Fantasy
2025.0,Drama
45.0,Talk
45.0,Documentary
45.0,Action & Adventure
45.0,Comedy
13023.0,Comedy
13023.0,Family
13023.0,Crime
13023.0,Sci-Fi & Fantasy
13023.0,Mystery
926.0,Animation
926.0,Mystery
926.0,Comedy
926.0,Kids
926.0,Family
62428.0,Animation
96203.0,Animation
96203.0,Mystery
96203.0,Comedy
96203.0,Action & Adventure
96203.0,Sci-Fi & Fantasy
97727.0,Comedy
97727.0,Animation
74682.0,Comedy
74682.0,Sci-Fi & Fantasy
74682.0,Drama
2660.0,Animation
2660.0,Action & Adventure
2660.0,Comedy
2660.0,Sci-Fi & Fantasy
2660.0,Family
2228.0,Animation
2228.0,Comedy
2228.0,Family
2228.0,Sci-Fi & Fantasy
2228.0,Kids
70796.0,Comedy
70796.0,Drama
67116.0,Action & Adventure
67116.0,Crime
67116.0,Drama
67135.0,Mystery
67135.0,Drama
113901.0,Drama
113901.0,Documentary
67126.0,Animation
67126.0,Comedy
160.0,Action & Adventure
160.0,Animation
160.0,Comedy
160.0,Kids
98123.0,Animation
98123.0,Comedy
98123.0,Action & Adventure
98123.0,Sci-Fi & Fantasy
66786.0,Action & Adventure
66786.0,Drama
66786.0,Sci-Fi & Fantasy
82.0,Animation
82.0,Kids
82.0,Comedy
82.0,Family
114695.0,Documentary
114695.0,Action & Adventure
114695.0,Sci-Fi & Fantasy
84669.0,Animation
84669.0,Drama
84669.0,Comedy
86836.0,Animation
86836.0,Comedy
31724.0,Animation
31724.0,Sci-Fi & Fantasy
31724.0,Action & Adventure
31724.0,Drama
35790.0,Animation
35790.0,Sci-Fi & Fantasy
35790.0,Action & Adventure
2382.0,Drama
2382.0,Comedy
42509.0,Animation
42509.0,Sci-Fi & Fantasy
42509.0,Mystery
42509.0,Comedy
4482.0,Sci-Fi & Fantasy
4482.0,Comedy
4482.0,Family
4482.0,Drama
83659.0,Drama
83659.0,Mystery
68734.0,Crime
68734.0,Drama
99778.0,Animation
99778.0,Comedy
99778.0,Action & Adventure
99778.0,Sci-Fi & Fantasy
1414.0,Crime
1414.0,Drama
1414.0,Action & Adventure
4546.0,Comedy
3322.0,Crime
3322.0,Drama
98754.0,sin informacion
33623.0,Action & Adventure
33623.0,Animation
33623.0,Sci-Fi & Fantasy
33623.0,Family
21494.0,Sci-Fi & Fantasy
21494.0,Drama
67683.0,Drama
67683.0,Sci-Fi & Fantasy
76747.0,Comedy
93484.0,Sci-Fi & Fantasy
93484.0,Action & Adventure
93484.0,Drama
93484.0,Mystery
96557.0,Documentary
47450.0,Action & Adventure
68878.0,Drama
68878.0,Soap
30983.0,Animation
30983.0,Comedy
30983.0,Mystery
90814.0,Crime
90814.0,Drama
4018.0,Sci-Fi & Fantasy
4018.0,Action & Adventure
4018.0,Drama
68716.0,Drama
68716.0,Sci-Fi & Fantasy
68716.0,Action & Adventure
3022.0,Family
3022.0,Animation
83851.0,Drama
83851.0,Crime
83851.0,Mystery
69470.0,Comedy
69470.0,Mystery
90855.0,Animation
90855.0,Action & Adventure
90855.0,Sci-Fi & Fantasy
2458.0,Crime
2458.0,Drama
2458.0,Mystery
86850.0,Drama
86850.0,Action & Adventure
67557.0,Reality
38974.0,Comedy
38974.0,Kids
2942.0,Drama
2942.0,Romance
97617.0,Animation
97617.0,Action & Adventure
97617.0,Sci-Fi & Fantasy
5148.0,Sci-Fi & Fantasy
5148.0,Action & Adventure
5148.0,Drama
2207.0,Comedy
61339.0,Animation
61339.0,Sci-Fi & Fantasy
73321.0,Animation
73321.0,Action & Adventure
1436.0,Crime
1436.0,Drama
112836.0,Action & Adventure
112836.0,Crime
112836.0,Drama
112836.0,Mystery
4610.0,Comedy
4610.0,Kids
59427.0,Action & Adventure
59427.0,Animation
59427.0,Sci-Fi & Fantasy
73777.0,Drama
73777.0,Comedy
73777.0,Family
80828.0,Sci-Fi & Fantasy
80828.0,Drama
61611.0,Drama
18685.0,Soap
18685.0,Drama
18685.0,Comedy
65495.0,Comedy
65495.0,Drama
104819.0,Drama
104819.0,Crime
104555.0,Crime
104555.0,Drama
82816.0,Drama
82816.0,Mystery
82816.0,Sci-Fi & Fantasy
4345.0,Family
4345.0,Comedy
44305.0,Animation
44305.0,Action & Adventure
44305.0,Sci-Fi & Fantasy
44305.0,Comedy
17572.0,Kids
17572.0,Action & Adventure
17572.0,Animation
17572.0,Comedy
4605.0,Comedy
4605.0,Family
4605.0,Kids
62816.0,Crime
62816.0,Drama
62816.0,Mystery
4608.0,Comedy
197067.0,Drama
111803.0,Comedy
111803.0,Drama
111803.0,Mystery
60694.0,Talk
60694.0,Comedy
60694.0,News
1481.0,Drama
1481.0,Sci-Fi & Fantasy
72517.0,Drama
72517.0,Animation
66857.0,Action & Adventure
66857.0,War & Politics
66857.0,Drama
32351.0,Animation
32351.0,Comedy
98034.0,Animation
98034.0,Sci-Fi & Fantasy
98034.0,Action & Adventure
86382.0,Sci-Fi & Fantasy
86382.0,Drama
720.0,Family
720.0,Animation
720.0,Mystery
720.0,Sci-Fi & Fantasy
1422.0,Comedy
64706.0,Animation
64706.0,Comedy
51817.0,Action & Adventure
51817.0,Animation
51817.0,Kids
51817.0,Sci-Fi & Fantasy
79008.0,Drama
873.0,Crime
873.0,Drama
873.0,Mystery
106541.0,Action & Adventure
106541.0,Sci-Fi & Fantasy
40293.0,Drama
60808.0,Animation
60808.0,Sci-Fi & Fantasy
60808.0,Action & Adventure
60808.0,Comedy
652.0,Animation
652.0,Action & Adventure
652.0,Mystery
77240.0,Animation
77240.0,Comedy
77240.0,Drama
42025.0,Comedy
42025.0,Sci-Fi & Fantasy
42025.0,Drama
42025.0,Action & Adventure
4429.0,Family
4429.0,Animation
4429.0,Comedy
96580.0,Sci-Fi & Fantasy
15819.0,Sci-Fi & Fantasy
15819.0,Comedy
15819.0,Action & Adventure
136315.0,Drama
136315.0,Comedy
57911.0,Action & Adventure
57911.0,Animation
57911.0,Comedy
57911.0,Sci-Fi & Fantasy
1063.0,Action & Adventure
1063.0,Animation
1063.0,Comedy
1063.0,Drama
918.0,War & Politics
918.0,Drama
918.0,Comedy
12777.0,Drama
68129.0,Animation
68129.0,Comedy
68129.0,Drama
11721.0,Soap
33765.0,Animation
33765.0,Comedy
33765.0,Sci-Fi & Fantasy
33765.0,Kids
9160.0,Animation
9160.0,Drama
111141.0,Drama
61389.0,Animation
61389.0,Action & Adventure
2046.0,Action & Adventure
2046.0,Drama
117488.0,Drama
117488.0,Mystery
85922.0,Comedy
48462.0,Comedy
48462.0,Drama
45140.0,Animation
45140.0,Comedy
45140.0,Action & Adventure
45140.0,Sci-Fi & Fantasy
45140.0,Family
64710.0,Animation
64710.0,Sci-Fi & Fantasy
64710.0,Action & Adventure
64710.0,Comedy
90282.0,Drama
111499.0,Comedy
111499.0,Drama
4620.0,Sci-Fi & Fantasy
4620.0,Comedy
4620.0,Drama
79434.0,Comedy
79434.0,Drama
35753.0,Sci-Fi & Fantasy
35753.0,Animation
35753.0,Comedy
35753.0,Action & Adventure
106292.0,Family
106292.0,Comedy
106292.0,Sci-Fi & Fantasy
94796.0,Drama
94796.0,Comedy
94796.0,War & Politics
15655.0,Drama
15655.0,Action & Adventure
849.0,Comedy
79141.0,Animation
79141.0,Comedy
79141.0,Action & Adventure
79141.0,Sci-Fi & Fantasy
64684.0,Mystery
64684.0,Drama
4238.0,Comedy
66190.0,Action & Adventure
66190.0,Drama
66190.0,Sci-Fi & Fantasy
88640.0,Drama
1558.0,Comedy
12965.0,Drama
12965.0,Soap
1432.0,Mystery
1432.0,Drama
1432.0,Comedy
87763.0,Drama
87763.0,Mystery
87763.0,Crime
99581.0,Drama
14929.0,Family
14929.0,Drama
2131.0,Comedy
2131.0,Animation
63145.0,Animation
63145.0,Drama
63145.0,Sci-Fi & Fantasy
2913.0,Mystery
2913.0,Kids
88803.0,Animation
88803.0,Action & Adventure
88803.0,Drama
88803.0,War & Politics
61752.0,Animation
61752.0,Drama
61752.0,Sci-Fi & Fantasy
62649.0,Comedy
58981.0,Action & Adventure
58981.0,Comedy
58981.0,Family
58981.0,Sci-Fi & Fantasy
7458.0,Action & Adventure
7458.0,Drama
96777.0,Drama
96777.0,Sci-Fi & Fantasy
96777.0,Mystery
125988.0,Drama
83631.0,Comedy
93785.0,Action & Adventure
93785.0,Drama
70637.0,Animation
70637.0,Sci-Fi & Fantasy
70637.0,Action & Adventure
70637.0,Drama
70637.0,Comedy
6782.0,Animation
6782.0,Sci-Fi & Fantasy
6782.0,Comedy
86034.0,Animation
86034.0,Action & Adventure
86034.0,Sci-Fi & Fantasy
62858.0,Sci-Fi & Fantasy
62858.0,Drama
65648.0,Animation
65648.0,Comedy
65648.0,Drama
63764.0,Drama
63764.0,Crime
63764.0,Soap
84452.0,Drama
4743.0,Drama
4743.0,Action & Adventure
2405.0,Animation
2405.0,Comedy
2405.0,Family
87527.0,Drama
32218.0,Drama
2260.0,Drama
2260.0,Family
2260.0,Sci-Fi & Fantasy
81046.0,Action & Adventure
81046.0,Sci-Fi & Fantasy
81046.0,Animation
62822.0,Sci-Fi & Fantasy
62822.0,Drama
62822.0,Mystery
2122.0,Comedy
2122.0,Animation
49011.0,Comedy
49011.0,Drama
42916.0,Animation
42916.0,Comedy
42916.0,Drama
67389.0,Animation
67389.0,Comedy
67389.0,Drama
82809.0,Crime
82809.0,Action & Adventure
15621.0,Drama
121.0,Action & Adventure
121.0,Drama
121.0,Sci-Fi & Fantasy
107124.0,Animation
107124.0,Comedy
5835.0,Sci-Fi & Fantasy
5835.0,Mystery
5835.0,Kids
79818.0,Drama
79818.0,Comedy
79818.0,Family
88061.0,Animation
71715.0,Comedy
71715.0,Drama
71715.0,Crime
83596.0,Drama
83596.0,Soap
45783.0,Animation
45783.0,Comedy
141.0,Comedy
1126.0,Animation
1126.0,Comedy
1126.0,Sci-Fi & Fantasy
71769.0,Drama
71769.0,Crime
71769.0,Mystery
46928.0,Family
46928.0,Animation
46928.0,Kids
45016.0,Crime
45016.0,Mystery
2140.0,Comedy
123249.0,Animation
123249.0,Comedy
123249.0,Drama
2355.0,Animation
2355.0,Family
2355.0,Comedy
2355.0,Action & Adventure
2355.0,Sci-Fi & Fantasy
2355.0,Kids
62517.0,Drama
75208.0,Animation
75208.0,Action & Adventure
75208.0,Sci-Fi & Fantasy
87917.0,Drama
87917.0,Sci-Fi & Fantasy
87917.0,War & Politics
15842.0,Drama
18197.0,Sci-Fi & Fantasy
18197.0,Mystery
71116.0,Mystery
71116.0,Drama
63623.0,Family
63623.0,Comedy
114501.0,Animation
114501.0,Comedy
114501.0,Family
81349.0,Sci-Fi & Fantasy
81349.0,Drama
81349.0,Mystery
99588.0,Animation
99588.0,Comedy
99588.0,Family
91275.0,Drama
91275.0,Crime
60726.0,Drama
60726.0,Crime
60726.0,Mystery
60726.0,Sci-Fi & Fantasy
88516.0,Drama
77236.0,Sci-Fi & Fantasy
77236.0,Drama
1435.0,Drama
84647.0,Drama
84647.0,Sci-Fi & Fantasy
194766.0,Drama
86848.0,Crime
86848.0,Drama
86848.0,Mystery
136283.0,Drama
79622.0,Crime
79622.0,Drama
90447.0,Sci-Fi & Fantasy
90447.0,Drama
90447.0,Comedy
32226.0,Comedy
32226.0,Drama
39269.0,Drama
65676.0,Animation
65676.0,Comedy
65676.0,Drama
35935.0,Action & Adventure
35935.0,Sci-Fi & Fantasy
35935.0,Animation
5739.0,Comedy
5739.0,Drama
5739.0,Sci-Fi & Fantasy
1428.0,Documentary
1428.0,Reality
96444.0,Animation
96444.0,Comedy
96444.0,Sci-Fi & Fantasy
513.0,Animation
513.0,Action & Adventure
513.0,Mystery
99494.0,Drama
99494.0,Crime
99494.0,Mystery
85021.0,Crime
85021.0,Drama
2287.0,Sci-Fi & Fantasy
2287.0,Comedy
2287.0,Action & Adventure
89844.0,Crime
89844.0,Mystery
89844.0,Drama
66871.0,War & Politics
66871.0,Drama
66871.0,Crime
66871.0,Action & Adventure
69998.0,Documentary
69998.0,Drama
79086.0,Crime
79086.0,Drama
36.0,Crime
36.0,Drama
36.0,Mystery
36.0,Sci-Fi & Fantasy
129035.0,Documentary
210232.0,Drama
210232.0,Mystery
44824.0,sin informacion
1940.0,Comedy
1940.0,Drama
60585.0,Mystery
60585.0,Drama
60585.0,Crime
1410.0,Sci-Fi & Fantasy
1410.0,Drama
73544.0,Crime
73544.0,Drama
73544.0,Action & Adventure
117023.0,Action & Adventure
117023.0,Crime
117023.0,Drama
62699.0,Drama
61671.0,Comedy
93287.0,Drama
93287.0,Mystery
93287.0,Comedy
88052.0,Sci-Fi & Fantasy
88052.0,Drama
88052.0,Action & Adventure
2327.0,Drama
2902.0,Drama
66433.0,Drama
66433.0,Sci-Fi & Fantasy
66433.0,War & Politics
549.0,Crime
549.0,Drama
100412.0,Kids
33761.0,Soap
88046.0,Animation
88046.0,Action & Adventure
88046.0,Sci-Fi & Fantasy
88046.0,Comedy
79863.0,Mystery
79863.0,Crime
79863.0,Drama
127865.0,Crime
127865.0,Drama
60858.0,Sci-Fi & Fantasy
92468.0,Comedy
3772.0,Action & Adventure
3772.0,Drama
4615.0,Action & Adventure
4615.0,Drama
4615.0,Sci-Fi & Fantasy
2224.0,News
2224.0,Comedy
46511.0,Mystery
46511.0,Drama
46511.0,Action & Adventure
46511.0,Sci-Fi & Fantasy
46511.0,Comedy
114395.0,Drama
114395.0,Comedy
1830.0,Animation
1830.0,Comedy
1830.0,Family
1830.0,Kids
116450.0,Comedy
116450.0,Drama
1777.0,Drama
1777.0,Comedy
4271.0,Sci-Fi & Fantasy
4271.0,Action & Adventure
197588.0,Comedy
197588.0,Family
42295.0,Mystery
51019.0,Drama
51019.0,Crime
51019.0,Sci-Fi & Fantasy
51019.0,Action & Adventure
88324.0,Drama
73467.0,Western
73467.0,Drama
3137.0,Drama
3137.0,Sci-Fi & Fantasy
82282.0,Drama
82282.0,Soap
15079.0,Comedy
15079.0,Family
15079.0,Kids
236.0,Action & Adventure
236.0,Crime
236.0,Drama
236.0,Sci-Fi & Fantasy
1615.0,Animation
1615.0,Comedy
1615.0,Kids
1615.0,Family
128883.0,Comedy
128883.0,Drama
112314.0,Drama
112314.0,Mystery
112314.0,Sci-Fi & Fantasy
79084.0,Drama
424.0,Sci-Fi & Fantasy
424.0,Action & Adventure
424.0,Drama
346.0,Animation
346.0,Comedy
346.0,Action & Adventure
346.0,Family
68073.0,Animation
68073.0,Comedy
68073.0,Family
68073.0,Kids
68073.0,Mystery
93811.0,Sci-Fi & Fantasy
58539.0,Drama
58539.0,Soap
91977.0,Sci-Fi & Fantasy
91977.0,Drama
45094.0,Crime
45094.0,Drama
62413.0,Action & Adventure
62413.0,Sci-Fi & Fantasy
16830.0,Action & Adventure
16830.0,Animation
16830.0,Mystery
16830.0,Sci-Fi & Fantasy
82585.0,Drama
82585.0,Crime
1087.0,Animation
1087.0,Drama
1087.0,Sci-Fi & Fantasy
1087.0,Mystery
5687.0,Animation
5687.0,Family
5687.0,Sci-Fi & Fantasy
5687.0,Kids
96129.0,Documentary
96129.0,Crime
82424.0,Drama
82424.0,Comedy
5459.0,Drama
5459.0,Soap
108296.0,Drama
108296.0,Sci-Fi & Fantasy
71225.0,Drama
155537.0,Drama
155537.0,Crime
14396.0,Family
14396.0,Animation
14396.0,Kids
66825.0,Soap
903.0,Comedy
32962.0,Comedy
32962.0,Drama
2437.0,Animation
2437.0,Family
709.0,Comedy
709.0,Animation
94810.0,Family
94810.0,Animation
94810.0,Comedy
94810.0,Sci-Fi & Fantasy
94810.0,Action & Adventure
94810.0,Drama
92916.0,Mystery
51704.0,Drama
51704.0,Sci-Fi & Fantasy
81357.0,Drama
81357.0,Comedy
81357.0,Crime
19649.0,Drama
129552.0,Drama
129552.0,Mystery
129552.0,Action & Adventure
1546.0,Animation
1546.0,Kids
1546.0,Comedy
66958.0,Animation
66958.0,Drama
111111.0,Animation
111111.0,Action & Adventure
111111.0,Sci-Fi & Fantasy
60699.0,Action & Adventure
60699.0,Drama
2919.0,Action & Adventure
2919.0,Drama
2919.0,Crime
37585.0,Action & Adventure
37585.0,Animation
37585.0,Comedy
64254.0,Comedy
64254.0,Drama
94154.0,Drama
94154.0,Action & Adventure
46883.0,Drama
46883.0,Comedy
46883.0,Soap
97173.0,Drama
82565.0,Drama
82565.0,Crime
155.0,Family
155.0,Sci-Fi & Fantasy
155.0,Comedy
155.0,Drama
113367.0,Mystery
113367.0,Drama
63375.0,Reality
63375.0,Action & Adventure
103157.0,Animation
103157.0,Comedy
103157.0,Action & Adventure
103157.0,Sci-Fi & Fantasy
30981.0,Animation
30981.0,Drama
30981.0,Crime
30981.0,Mystery
77721.0,Animation
77721.0,Comedy
77721.0,Drama
101881.0,Drama
82591.0,Animation
82591.0,Action & Adventure
82591.0,Sci-Fi & Fantasy
71340.0,Action & Adventure
71340.0,Drama
71340.0,Sci-Fi & Fantasy
4879.0,Comedy
4879.0,Drama
4879.0,Mystery
4879.0,Sci-Fi & Fantasy
2345.0,Animation
2345.0,Action & Adventure
2345.0,Comedy
2345.0,Kids
19092.0,Sci-Fi & Fantasy
19092.0,Drama
64394.0,Mystery
64394.0,Drama
64394.0,Sci-Fi & Fantasy
1720.0,Family
1720.0,Animation
1720.0,Sci-Fi & Fantasy
1720.0,Comedy
46195.0,Animation
46195.0,Comedy
46195.0,Drama
46195.0,Mystery
4454.0,Comedy
4331.0,Sci-Fi & Fantasy
4331.0,Action & Adventure
4331.0,Drama
82428.0,Drama
64439.0,Documentary
64439.0,Crime
3611.0,Animation
3611.0,Comedy
3611.0,Kids
129600.0,Animation
129600.0,Action & Adventure
86428.0,Drama
134949.0,Drama
134949.0,Comedy
135340.0,Drama
135340.0,Mystery
135340.0,Sci-Fi & Fantasy
648.0,Sci-Fi & Fantasy
648.0,Action & Adventure
648.0,Drama
365.0,Action & Adventure
365.0,Drama
365.0,Mystery
73157.0,Comedy
73157.0,Sci-Fi & Fantasy
68467.0,Drama
68467.0,Sci-Fi & Fantasy
97645.0,Comedy
97645.0,Animation
97645.0,Sci-Fi & Fantasy
3750.0,Drama
135157.0,Sci-Fi & Fantasy
135157.0,Drama
135157.0,Action & Adventure
135157.0,Mystery
70176.0,Drama
70176.0,Soap
61901.0,Animation
61901.0,Drama
61901.0,Mystery
33001.0,Drama
33001.0,Sci-Fi & Fantasy
33001.0,Mystery
54583.0,Comedy
54583.0,Action & Adventure
54583.0,Drama
668.0,Kids
668.0,Animation
668.0,Sci-Fi & Fantasy
668.0,Action & Adventure
7821.0,Comedy
688.0,Drama
100333.0,Drama
100333.0,Comedy
118357.0,Drama
118357.0,Western
21729.0,Animation
21729.0,Action & Adventure
